,Batch,Eng7,Eng8,Eng9,Math7,Math8,Math9,Sci7,Sci8,Sci9,GWA7,GWA8,GWA9,UP,IQ,Target
827,2013,58,55.0,64,75,68,74.0,61,65,72,2.4327,2.4315,2.25,1,45.0,0
828,2013,59,67.0,67,69,60,56.0,71,59,60,2.2212,2.3911,2.4153,1,57.0,0
829,2013,65,64.0,67,92,84,77.0,80,81,84,1.8558,2.0242,2.0282,1,83.0,1
830,2013,78,82.0,79,88,93,94.0,80,83,90,1.75,1.6089,1.6492,1,95.0,1
831,2013,77,71.0,74,84,86,83.0,82,80,87,1.7885,1.7298,1.7782,1,81.0,1
832,2013,68,69.0,70,59,57,56.0,69,69,68,2.3173,2.246,2.2702,0,71.0,0
833,2013,78,81.0,86,82,78,75.0,86,85,89,1.7692,1.7097,1.5968,0,88.0,1
834,2013,55,63.0,61,53,56,45.0,66,60,56,2.6827,2.4637,2.7218,0,67.0,0
835,2013,66,74.0,70,71,75,64.0,82,74,72,2.24,2.0806,2.3145,1,86.0,1
836,2013,77,75.0,75,88,77,71.0,86,80,78,1.7115,1.9113,1.9395,1,88.0,1
837,2013,77,75.0,70,81,81,80.0,86,86,84,1.75,1.8065,1.9032,1,90.0,1
838,2013,57,55.0,55,63,58,50.0,62,51,58,2.4808,2.7177,2.6169,1,67.0,0
839,2013,83,81.0,83,81,78,84.0,83,86,83,1.6442,1.7056,1.7621,0,86.0,1
840,2013,66,65.0,68,61,65,62.0,74,67,72,2.2981,2.5202,2.3871,0,69.0,1
841,2013,84,85.0,88,80,75,83.0,87,87,87,1.6058,1.6371,1.5282,0,81.0,1
842,2013,82,78.0,77,85,77,63.0,80,84,75,1.6731,1.871,1.9637,1,75.0,1
843,2013,44,46.0,55,46,54,48.0,54,53,52,2.7308,2.7143,2.8185,0,14.0,0
844,2013,55,54.0,54,51,54,52.0,60,54,57,2.7115,2.6694,2.5766,1,27.0,0
845,2013,63,57.0,64,68,65,59.0,62,59,65,2.2212,2.3831,2.246,1,48.0,0
846,2013,70,72.0,68,72,75,73.0,69,75,78,2.0865,1.9435,1.9677,1,65.0,0
847,2013,66,68.0,71,59,60,54.0,69,61,64,2.2596,2.3266,2.3266,0,29.0,0
848,2013,68,67.0,74,73,68,71.0,72,67,73,2.0481,2.1492,2.004,0,43.0,0
849,2013,59,63.0,57,83,80,81.0,75,77,78,2.0577,2.0323,2.1048,1,77.0,0
850,2013,93,91.0,92,97,94,91.0,98,100,100,1.1731,1.2137,1.1895,1,99.0,1
851,2013,85,83.0,89,91,91,91.0,90,93,95,1.4519,1.4032,1.4453,0,43.0,1
852,2013,88,87.0,87,90,94,97.0,93,98,98,1.3942,1.2702,1.2097,0,89.0,1
853,2013,80,80.0,85,87,86,88.0,86,88,92,1.6346,1.6389,1.5403,0,84.0,1
854,2013,75,79.0,79,73,72,71.0,81,79,80,1.75,1.7903,1.7782,1,75.0,1
855,2013,56,57.0,60,62,55,50.0,69,53,57,2.3558,2.6129,2.496,1,21.0,0
856,2013,64,57.0,59,50,52,50.0,56,58,53,2.6154,2.7097,2.6331,0,31.0,0
857,2013,71,67.0,68,78,69,59.0,73,67,66,2.0481,2.1573,2.2379,1,57.0,0
858,2013,60,66.0,69,76,67,63.0,71,69,66,2.2212,2.2621,2.2742,1,81.0,0
859,2013,81,79.0,79,76,80,78.0,79,78,80,1.8365,1.8508,1.7984,0,84.0,1
860,2013,69,69.0,70,76,75,74.0,76,81,77,1.9615,1.9839,2.0081,1,67.0,0
861,2013,66,65.0,70,71,67,75.0,64,68,75,2.2019,2.2097,2.0363,1,65.0,0
862,2013,87,86.0,86,93,90,88.0,89,95,92,1.4423,1.4476,1.3589,1,95.0,1
863,2013,70,75.0,75,67,63,60.0,79,75,75,1.9231,1.9286,1.9919,1,62.0,0
864,2013,80,78.0,85,78,85,84.0,81,78,85,1.8846,1.879,1.8629,0,71.0,1
865,2013,75,70.0,73,86,76,81.0,89,79,83,1.6346,1.9798,1.7742,1,73.0,1
866,2013,80,68.0,82,81,79,88.0,76,72,87,1.9519,2.1055,1.6694,0,91.0,1
867,2013,85,84.0,78,81,72,69.0,82,83,78,1.6538,1.7581,1.8226,0,88.0,1
868,2013,66,66.0,66,68,61,55.0,73,63,55,2.1827,2.2581,2.5242,0,83.0,0
869,2013,72,72.0,77,78,74,68.0,84,70,79,1.9327,1.871,1.9798,0,91.0,1
870,2013,74,70.0,62,78,73,72.0,77,73,77,1.9712,2.121,2.1694,0,81.0,0
871,2013,76,75.0,71,91,85,81.0,85,77,79,1.625,1.8266,1.9032,1,69.0,1
872,2013,86,83.0,88,81,74,73.0,90,90,87,1.4712,1.6371,1.5605,0,81.0,1
873,2013,74,72.0,68,72,67,56.0,75,66,65,1.875,2.2016,2.2702,1,55.0,0
874,2013,73,75.0,73,75,68,75.0,76,67,73,1.9712,2.0,1.9597,0,65.0,0
875,2013,71,61.0,59,76,74,58.0,76,67,63,1.875,2.3306,2.4839,0,73.0,0
876,2013,76,81.0,76,85,76,83.0,81,77,76,1.7212,1.8548,1.7698,1,71.0,1
877,2013,63,62.0,59,67,69,69.0,69,70,67,2.2692,2.1452,2.2782,1,48.0,0
878,2013,78,75.0,75,75,74,76.0,81,78,84,1.9038,1.9798,1.8468,0,75.0,1
879,2013,54,61.0,59,74,70,56.0,64,64,59,2.4712,2.3306,2.5484,1,77.0,0
880,2013,67,67.0,68,65,67,65.0,66,64,71,2.2788,2.1573,2.1411,1,67.0,0
881,2013,52,54.0,55,50,54,49.0,52,56,58,2.8269,2.7097,2.6129,0,50.0,0
882,2013,73,68.0,81,90,90,90.0,79,73,81,1.9615,2.0565,1.9063,0,83.0,0
883,2013,68,72.0,71,68,73,63.0,76,76,69,1.8942,1.9395,2.0444,1,45.0,0
884,2013,62,63.0,63,74,77,71.0,69,68,68,2.2885,2.1815,2.2379,0,65.0,0
885,2013,75,79.0,88,80,84,92.0,77,83,88,1.9712,1.8185,1.6371,0,86.0,1
886,2013,51,57.0,54,79,81,79.0,64,66,70,2.4712,2.3306,2.2782,1,65.0,0
887,2013,73,72.0,81,78,79,80.0,78,85,81,1.8558,1.9073,1.7944,0,52.0,1
888,2013,65,65.0,60,67,66,60.0,68,64,62,2.2212,2.2298,2.3065,1,67.0,0
889,2013,69,64.0,69,67,62,61.0,71,63,69,2.2981,2.2863,2.246,0,77.0,0
890,2013,89,87.0,83,78,75,67.0,88,84,80,1.5577,1.6331,1.7339,0,91.0,1
891,2013,91,90.0,89,85,80,76.0,89,96,88,1.3558,1.3952,1.5161,1,75.0,1
892,2013,87,79.0,85,74,75,67.0,84,76,85,1.7212,1.8508,1.8226,0,94.0,1
893,2013,84,85.0,84,88,90,79.0,88,89,86,1.5096,1.5242,1.6895,1,86.0,1
894,2013,67,72.0,69,78,75,76.0,74,74,78,2.0481,1.9556,1.996,1,83.0,0
895,2013,87,89.0,98,89,88,92.0,96,96,98,1.2885,1.3508,1.3669,0,93.0,1
896,2013,54,57.0,58,59,65,57.0,56,60,58,2.5769,2.504,2.4758,0,27.0,0
897,2013,84,81.0,90,82,83,88.0,82,86,90,1.6923,1.6935,1.504,0,96.0,1
898,2013,80,84.0,82,90,86,85.0,89,90,88,1.5,1.5444,1.5685,1,69.0,1
899,2013,78,73.0,81,84,78,82.0,78,73,82,1.927,2.0766,1.784,0,83.0,0
900,2013,82,79.0,83,82,81,85.0,76,81,83,1.8269,1.7742,1.746,1,84.0,1
901,2013,81,86.0,84,85,80,84.0,84,86,84,1.7212,1.625,1.6976,0,75.0,0
902,2013,66,69.0,70,81,78,76.0,70,73,76,2.0673,1.9718,1.9879,0,65.0,0
903,2013,67,75.0,71,89,86,83.0,77,78,84,2.0192,1.871,1.7742,0,75.0,1
904,2013,80,84.0,78,93,81,,89,90,87,1.5769,1.7016,1.7742,1,95.0,1
905,2013,69,68.0,64,60,65,64.0,78,66,64,2.2215,2.2339,2.1694,1,89.0,1
906,2013,81,81.0,70,63,68,59.0,79,76,70,1.8462,1.8992,2.1008,1,67.0,1
907,2013,75,66.0,77,92,82,93.0,78,80,91,1.8077,1.8871,1.6573,1,86.0,1
908,2013,62,64.0,55,73,68,68.0,75,70,73,2.2596,2.3226,2.3911,1,71.0,0
909,2013,66,60.0,57,58,56,52.0,63,61,63,2.4712,2.621,2.5121,1,27.0,0
910,2013,80,81.0,77,93,92,90.0,94,93,90,1.4904,1.496,1.6008,0,81.0,1
911,2014,68,75.0,61,63,57,60.0,68,61,61,2.2115,2.2581,2.47581,1,68.0,0
912,2014,71,68.0,61,74,69,63.0,74,66,66,2.0962,2.121,2.33065,1,70.0,0
913,2014,55,55.0,56,73,67,63.0,70,58,70,2.5385,2.6008,2.31855,1,86.0,0
914,2014,64,65.0,63,61,58,63.0,62,60,59,2.4808,2.3831,2.45968,1,68.0,0
915,2014,68,74.0,74,59,65,66.0,73,71,71,2.1635,2.0323,2.02016,1,42.0,0
916,2014,81,83.0,81,79,72,68.0,79,70,67,1.8558,1.9395,2.09677,1,83.0,1
917,2014,57,63.0,56,57,52,59.0,56,61,55,2.5191,2.5444,2.61694,1,26.0,0
918,2014,67,74.0,68,70,64,61.0,72,66,60,2.1827,2.1976,2.375,1,68.0,0
919,2014,59,56.0,61,65,53,63.0,69,60,69,2.3269,2.5847,2.29839,1,68.0,0
920,2014,79,80.0,76,72,69,67.0,77,72,66,1.9135,1.9839,2.20161,1,68.0,1
921,2014,69,76.0,67,86,82,77.0,83,82,81,1.8558,1.7702,2.05645,0,84.0,1
922,2014,83,80.0,77,90,87,87.0,92,87,88,1.4903,1.6452,1.68548,0,68.0,1
923,2014,68,72.0,70,56,56,57.0,60,62,68,2.4038,2.25,2.31048,1,68.0,0
924,2014,59,67.0,64,66,57,64.0,63,63,65,2.4039,2.4677,2.42339,1,24.0,0
925,2014,74,81.0,78,63,60,61.0,68,65,64,2.1058,2.129,2.18952,1,68.0,0
926,2014,50,50.0,54,69,53,58.0,60,56,55,2.5481,2.6774,2.78226,1,68.0,0
927,2014,73,77.0,80,65,54,67.0,69,60,70,2.1539,2.2379,2.02823,1,68.0,0
928,2014,74,79.0,72,77,70,71.0,82,74,76,1.7308,1.871,1.95968,1,42.0,1
929,2014,73,77.0,65,68,58,68.0,76,60,67,2.0289,2.2702,2.21371,1,70.0,0
930,2014,59,53.0,56,62,60,58.0,57,53,62,2.5,2.629,2.57258,0,68.0,0
931,2014,74,73.0,66,67,67,66.0,72,70,66,2.0865,2.0927,2.30242,1,72.0,0
932,2014,76,79.0,80,76,74,77.0,75,81,83,1.9039,1.8548,1.81048,1,77.0,1
933,2014,75,79.0,72,82,80,77.0,82,83,81,1.8269,1.8669,1.97984,0,77.0,1
934,2014,76,77.0,75,89,87,85.0,83,83,81,1.6923,1.75,1.71774,1,68.0,1
935,2014,67,74.0,67,78,67,72.0,75,71,73,2.0673,2.1169,2.07661,1,42.0,0
936,2014,72,74.0,74,60,55,62.0,74,61,65,2.1442,2.2379,2.2379,0,68.0,0
937,2014,60,69.0,64,80,71,80.0,67,69,67,2.2692,2.0887,2.14516,1,77.0,1
938,2014,81,86.0,76,90,81,83.0,89,85,81,1.5192,1.6089,1.70968,1,68.0,1
939,2014,67,69.0,59,74,56,58.0,73,63,63,2.0769,2.2581,2.37097,1,77.0,0
940,2014,70,72.0,70,79,76,72.0,78,76,73,1.9327,1.9758,2.08475,1,79.0,0
941,2014,82,87.0,82,83,90,90.0,87,84,85,1.6346,1.629,1.69758,1,77.0,1
942,2014,83,77.0,73,92,83,84.0,84,80,78,1.5577,1.9194,1.87903,0,86.0,1
943,2014,64,65.0,59,63,58,62.0,69,66,64,2.2885,2.3024,2.375,1,65.0,0
944,2014,76,83.0,76,86,86,89.0,88,86,87,1.6346,1.7137,1.64919,0,70.0,1
945,2014,83,86.0,86,91,86,91.0,91,89,87,1.4423,1.5645,1.43952,1,89.0,1
946,2014,83,85.0,77,85,89,85.0,90,89,90,1.8077,1.7339,1.80645,0,94.0,1
947,2014,83,87.0,86,89,89,93.0,92,96,91,1.3942,1.3145,1.27823,0,83.0,1
948,2014,81,84.0,79,67,60,72.0,79,74,75,1.8846,2.0323,1.89919,0,89.0,1
949,2014,85,91.0,84,87,83,80.0,90,93,82,1.5481,1.4032,1.68952,1,70.0,1
950,2014,67,69.0,61,59,54,56.0,65,58,57,2.3365,2.371,2.56452,1,38.0,0
951,2014,67,60.0,64,85,71,72.0,73,74,73,2.0673,2.1532,2.19758,1,68.0,0
952,2014,54,60.0,51,67,60,59.0,57,59,53,2.6635,2.629,2.64516,0,70.0,0
953,2014,86,86.0,88,75,78,79.0,81,77,83,1.7211,1.8508,1.68548,0,84.0,1
954,2014,78,83.0,77,86,84,86.0,78,85,83,1.7692,1.6895,1.70968,0,68.0,0
955,2014,61,52.0,51,67,62,61.0,59,61,62,2.4808,2.4758,2.5,0,24.0,0
956,2014,75,81.0,73,79,63,66.0,75,65,72,1.9135,2.0726,2.07258,0,72.0,0
957,2014,66,66.0,62,60,52,56.0,58,57,55,2.5673,2.5282,2.61694,1,68.0,0
958,2014,73,81.0,81,88,87,85.0,80,86,83,1.7596,1.75,1.64919,0,74.0,1
959,2014,71,75.0,65,76,65,66.0,70,74,62,2.0865,2.0927,2.27419,0,72.0,0
960,2014,86,83.0,86,86,86,89.0,92,90,84,1.4519,1.6008,1.60887,1,89.0,1
961,2014,70,72.0,71,73,72,73.0,73,78,78,2.0962,1.9879,1.98387,1,68.0,0
962,2014,67,59.0,58,61,59,65.0,59,62,62,2.4327,2.4073,2.3871,0,68.0,0
963,2014,85,84.0,85,92,89,92.0,91,93,92,1.4904,1.5605,1.49597,0,99.0,1
964,2014,68,67.0,70,73,61,77.0,76,73,82,2.2019,2.3387,1.94355,0,81.0,0
965,2014,84,,83,92,89,90.0,94,91,91,1.3365,1.4194,1.37097,0,72.0,1
966,2014,76,85.0,76,83,75,80.0,77,77,77,1.8558,1.7944,1.85081,0,77.0,1
967,2014,55,65.0,59,68,63,68.0,62,63,63,2.4423,2.3145,2.25403,1,19.0,0
968,2014,72,70.0,69,78,63,70.0,76,65,69,1.8942,2.1129,2.01613,1,65.0,0
969,2014,79,85.0,76,88,93,94.0,90,91,89,1.6442,1.5524,1.75,0,98.0,1
970,2014,56,56.0,51,56,54,55.0,60,53,59,2.5577,2.625,2.72581,0,23.0,0
971,2014,75,82.0,86,85,82,85.0,90,88,79,1.6923,1.6491,1.6774,0,70.0,1
972,2014,76,80.0,78,83,75,85.0,85,72,80,1.7596,1.8952,1.75,0,83.0,1
973,2014,60,75.0,77,58,60,60.0,69,65,67,2.4231,2.371,2.27016,0,68.0,0
974,2014,72,78.0,78,85,87,90.0,81,84,84,1.8462,1.8024,1.65323,1,84.0,1
975,2014,65,69.0,60,84,70,65.0,79,68,65,2.1539,2.1492,2.44758,0,83.0,0
976,2014,82,85.0,86,83,76,77.0,83,82,82,1.6154,1.7097,1.61694,0,81.0,1
977,2014,52,51.0,51,53,56,60.0,55,56,56,2.6539,2.6452,2.56452,0,24.0,0
978,2014,69,79.0,73,78,79,84.0,77,72,73,1.9519,1.9879,2.03226,1,70.0,0
979,2014,68,70.0,67,94,94,89.0,85,84,85,1.9135,1.8589,2.0121,0,92.0,1
980,2014,71,73.0,68,78,70,73.0,75,74,73,1.9808,1.9476,2.05242,1,40.0,0
981,2014,52,62.0,60,54,59,65.0,59,59,61,2.5,2.4879,2.42742,0,20.0,0
982,2014,71,72.0,74,68,61,64.0,69,65,67,2.0673,2.1935,2.10887,1,40.0,0
983,2014,81,83.0,79,84,78,82.0,77,84,81,1.7308,1.8226,1.82661,0,81.0,1
984,2014,80,83.0,77,82,58,80.0,84,80,80,1.7404,1.8589,1.87903,0,84.0,1
985,2014,56,54.0,57,52,79,62.0,60,55,60,2.5962,2.5282,2.46774,1,26.0,0
986,2014,74,74.0,75,70,70,69.0,75,70,75,1.9423,1.9758,1.95565,1,42.0,0
987,2014,66,71.0,63,73,69,71.0,75,77,73,2.125,2.0645,2.16935,0,68.0,0
988,2014,78,83.0,79,85,80,82.0,84,88,86,1.7308,1.6169,1.70968,0,99.0,1
989,2014,80,83.0,82,89,94,97.0,88,89,94,1.5385,1.4919,1.34274,0,79.0,1
990,2014,75,81.0,77,86,92,90.0,84,84,83,1.7596,1.6573,1.70565,0,79.0,1
991,2014,82,85.0,86,94,97,95.0,85,86,86,1.5673,1.5081,1.52016,1,91.0,1
992,2014,82,85.0,86,80,70,74.0,81,78,78,1.7404,1.8185,1.72581,1,68.0,1
993,2014,76,79.0,69,73,61,69.0,79,70,71,1.8654,2.0282,2.12097,0,68.0,0
994,2014,56,63.0,51,51,51,50.0,53,55,53,2.7596,2.6734,58.1129,0,68.0,0
995,2014,68,67.0,64,79,69,66.0,75,66,67,2.1154,2.1008,2.33468,1,68.0,1
996,2014,68,69.0,68,70,72,72.0,70,72,77,2.0289,2.0282,1.9879,1,19.0,0
997,2014,74,68.0,69,77,67,73.0,79,77,78,1.8077,2.0444,2.03629,1,68.0,0
998,2014,71,75.0,72,66,64,69.0,71,73,67,2.1154,2.0806,2.16129,1,70.0,0
999,2014,85,86.0,86,80,84,81.0,87,88,84,1.5865,1.5444,1.62097,0,91.0,1
1000,2014,75,78.0,76,78,76,75.0,80,79,76,1.7596,1.8508,1.87903,0,68.0,0
1001,2014,86,86.0,85,85,84,88.0,94,90,86,1.3654,1.4677,1.43145,1,84.0,1
1002,2014,57,67.0,61,61,56,57.0,60,61,57,2.5192,2.3629,2.49194,0,68.0,0
1003,2014,82,85.0,83,96,94,96.0,97,98,96,1.2885,1.3266,1.32661,1,72.0,1
1004,2014,67,72.0,62,64,55,57.0,65,60,57,2.2981,2.3992,2.47581,0,77.0,0
1005,2014,53,56.0,52,55,52,58.0,63,51,51,2.5577,2.6089,2.72984,1,26.0,0
1006,2014,59,67.0,57,71,61,64.0,67,63,67,2.4135,2.3589,2.32258,0,24.0,0
1007,2014,84,83.0,85,93,89,92.0,89,96,93,1.5192,1.4597,1.43952,0,86.0,1
1008,2014,78,83.0,77,82,62,69.0,84,71,70,1.7115,1.9556,2.02016,0,72.0,0
1009,2014,73,75.0,74,79,78,78.0,76,79,77,1.9231,1.7621,1.875,1,68.0,1
